0.005243593	72.269333	0.285708991
0.255223202	181.0755319	0.715862529
0.511785194	252.9473531	1
1	237.6919002	0.939689217
2	146.1535577	0.577802281
3	195.9353481	0.774609205
5	104.3899741	0.412694471
7	92.07320217	0.364001446
