0.005624229	41.22028623	0.110393849
0.252873757	372.7230965	0.998206009
0.50417903	373.3929601	1
1	263.9197101	0.706814906
2	206.645666	0.553426787
3	138.6552101	0.371338576
5	183.0832478	0.490323245
7	126.8695477	0.339774879
