0	273.3203382	0.751764596
0.25	180.2442758	0.495759906
1	85.45739432	0.235049627
2	88.75157074	0.244110223
3	123.0670886	0.338494679
4	97.01604472	0.266841568
5	363.5717081	1
7	148.8185976	0.409323922
10	89.11271218	0.245103539
14	25.15314714	0.069183456
